Layers,Units,Epochs,Batch Size,Activation,Optimizer,Loss,Predictions,MAPE
7,50,30,16,tanh,adam,mse,"[110.09447, 110.09618, 110.06946, 110.06861, 110.07867, 110.07864, 110.07858, 110.07859]",0.2630421874906321
7,50,30,16,tanh,adam,huber_loss,"[110.10703, 110.10853, 110.08525, 110.08452, 110.09331, 110.0933, 110.09325, 110.09325]",0.26294530868699567
7,50,30,16,tanh,rmsprop,mse,"[115.59184, 115.592064, 115.588326, 115.58906, 115.59253, 115.59253, 115.59253, 115.59253]",0.22712533507410396
7,50,30,16,tanh,rmsprop,huber_loss,"[115.57558, 115.57559, 115.5753, 115.57537, 115.57564, 115.57564, 115.57564, 115.57564]",0.2271959920805225
7,50,30,32,relu,adam,mse,"[80.625435, 80.62544, 80.62222, 80.61953, 80.61407, 80.61407, 80.61406, 80.61406]",0.4602838272996177
7,50,30,32,relu,adam,huber_loss,"[83.22325, 83.22326, 83.2219, 83.22079, 83.21853, 83.21853, 83.21853, 83.21853]",0.44286214716195477
7,50,30,32,relu,rmsprop,mse,"[95.686966, 95.68699, 95.68675, 95.686646, 95.68642, 95.68642, 95.68642, 95.68642]",0.35940187916089494
7,50,30,32,relu,rmsprop,huber_loss,"[89.5013, 89.501305, 89.50136, 89.50137, 89.501366, 89.501366, 89.501366, 89.501366]",0.4008105107732728
7,50,30,32,tanh,adam,mse,"[108.71788, 108.719826, 108.69196, 108.68969, 108.69663, 108.6966, 108.69653, 108.69653]",0.2722816975535497
7,50,30,32,tanh,adam,huber_loss,"[109.97882, 109.979706, 109.966156, 109.96566, 109.97061, 109.970604, 109.97059, 109.97059]",0.2637691025952044
7,50,30,32,tanh,rmsprop,mse,"[115.58107, 115.58112, 115.5803, 115.58047, 115.58123, 115.58123, 115.58123, 115.58122]",0.2271715730824857
7,50,30,32,tanh,rmsprop,huber_loss,"[115.56737, 115.56734, 115.56793, 115.56782, 115.56726, 115.56726, 115.56726, 115.56726]",0.22723238458402573
7,50,50,16,relu,adam,mse,"[112.75856, 112.76026, 112.736725, 112.7383, 112.75316, 112.75314, 112.7531, 112.75311]",0.2451595311004494
7,50,50,16,relu,adam,huber_loss,"[125.9574, 125.96004, 125.93868, 125.95229, 125.99847, 125.99846, 125.998436, 125.99851]",0.18017679342771623
7,50,50,16,relu,rmsprop,mse,"[115.48484, 115.484886, 115.48479, 115.48478, 115.484856, 115.484856, 115.484856, 115.484856]",0.22760623444040176
7,50,50,16,relu,rmsprop,huber_loss,"[113.790146, 113.79018, 113.790016, 113.79002, 113.79013, 113.79013, 113.79013, 113.79013]",0.23820325053968353
7,50,50,16,tanh,adam,mse,"[119.13581, 119.13821, 119.11349, 119.1213, 119.15356, 119.15355, 119.1535, 119.15356]",0.2110846220372803
7,50,50,16,tanh,adam,huber_loss,"[119.561844, 119.562904, 119.54996, 119.55464, 119.57238, 119.572365, 119.57236, 119.57238]",0.20915835098985255
7,50,50,16,tanh,rmsprop,mse,"[115.57656, 115.5765, 115.57695, 115.57689, 115.576485, 115.576485, 115.57649, 115.576485]",0.2271909735556293
7,50,50,16,tanh,rmsprop,huber_loss,"[115.577965, 115.57794, 115.57798, 115.57798, 115.57795, 115.57795, 115.57795, 115.57795]",0.22718498833623202
7,50,50,32,relu,adam,mse,"[114.29615, 114.3012, 114.24793, 114.25384, 114.2954, 114.29534, 114.295105, 114.29522]",0.2348801601979201
7,50,50,32,relu,adam,huber_loss,"[114.3441, 114.34498, 114.33264, 114.334274, 114.34405, 114.34405, 114.34403, 114.34404]",0.2345092883795071
7,50,50,32,relu,rmsprop,mse,"[115.36762, 115.367775, 115.3668, 115.3669, 115.36777, 115.36777, 115.36777, 115.36777]",0.22813719409940306
7,50,50,32,relu,rmsprop,huber_loss,"[115.56921, 115.56925, 115.56898, 115.56901, 115.56925, 115.56925, 115.56925, 115.56925]",0.2272247778480252
7,50,50,32,tanh,adam,mse,"[119.68701, 119.689674, 119.66272, 119.67184, 119.708694, 119.70868, 119.708626, 119.708694]",0.2085860700994534
7,50,50,32,tanh,adam,huber_loss,"[119.5813, 119.58284, 119.5658, 119.57174, 119.59496, 119.594955, 119.59494, 119.59496]",0.20906877503405247
7,50,50,32,tanh,rmsprop,mse,"[115.57684, 115.57686, 115.57719, 115.577095, 115.57678, 115.57678, 115.57678, 115.57678]",0.22718971000635477
7,50,50,32,tanh,rmsprop,huber_loss,"[115.58001, 115.58006, 115.57947, 115.579575, 115.58012, 115.58012, 115.58012, 115.58011]",0.22717618079131488
7,64,30,16,relu,adam,mse,"[85.60737, 85.60734, 85.6048, 85.60297, 85.5994, 85.5994, 85.5994, 85.599396]",0.4269161221924787
7,64,30,16,relu,adam,huber_loss,"[111.833626, 111.83481, 111.819374, 111.8198, 111.82814, 111.82813, 111.82811, 111.82812]",0.2513423374257641
7,64,30,16,relu,rmsprop,mse,"[100.478966, 100.47898, 100.47889, 100.47886, 100.478806, 100.478806, 100.478806, 100.478806]",0.3273188495007382
7,64,30,16,relu,rmsprop,huber_loss,"[102.41084, 102.41087, 102.41068, 102.41063, 102.41057, 102.41057, 102.41057, 102.41057]",0.314385983491948
7,64,30,16,tanh,adam,mse,"[106.05325, 106.05437, 106.034584, 106.03122, 106.031525, 106.03151, 106.03147, 106.03146]",0.29011351854399536
7,64,30,16,tanh,adam,huber_loss,"[106.09346, 106.0941, 106.0799, 106.0775, 106.07777, 106.07776, 106.07774, 106.07774]",0.28981288792598686
7,64,30,16,tanh,rmsprop,mse,"[115.57328, 115.57322, 115.574524, 115.57426, 115.57304, 115.57304, 115.57304, 115.57304]",0.22720503934427078
7,64,30,16,tanh,rmsprop,huber_loss,"[115.58, 115.58002, 115.579025, 115.57927, 115.5802, 115.5802, 115.5802, 115.5802]",0.2271766120064807
7,64,30,32,relu,adam,mse,"[118.85657, 118.858406, 118.83963, 118.84529, 118.86917, 118.86916, 118.86914, 118.86916]",0.21235101651287303
7,64,30,32,relu,adam,huber_loss,"[84.90472, 84.90471, 84.90027, 84.89693, 84.89032, 84.89032, 84.89032, 84.89032]",0.4316492330748858
7,64,30,32,relu,rmsprop,mse,"[110.405945, 110.40601, 110.40497, 110.404945, 110.40538, 110.40538, 110.40538, 110.40538]",0.26086301092576036
7,64,30,32,relu,rmsprop,huber_loss,"[93.33728, 93.33729, 93.33723, 93.33718, 93.337105, 93.337105, 93.337105, 93.337105]",0.3751307185966405
7,64,30,32,tanh,adam,mse,"[105.82526, 105.826584, 105.80369, 105.79962, 105.79953, 105.799515, 105.79946, 105.79945]",0.29166014473771695
7,64,30,32,tanh,adam,huber_loss,"[106.10764, 106.10859, 106.09069, 106.08768, 106.08804, 106.08802, 106.088, 106.08799]",0.2897384324014496
7,64,30,32,tanh,rmsprop,mse,"[115.575356, 115.57528, 115.576065, 115.57594, 115.575226, 115.575226, 115.575226, 115.575226]",0.2271961216693233
7,64,30,32,tanh,rmsprop,huber_loss,"[115.57001, 115.569984, 115.570274, 115.57021, 115.569954, 115.569954, 115.569954, 115.569954]",0.22722073478423288
7,64,50,16,relu,adam,mse,"[110.02914, 110.02933, 110.02561, 110.025505, 110.02688, 110.02688, 110.02688, 110.02688]",0.2633959303295768
7,64,50,16,relu,adam,huber_loss,"[109.24999, 109.25016, 109.24705, 109.246864, 109.247795, 109.247795, 109.247795, 109.247795]",0.2686111095739326
7,64,50,16,relu,rmsprop,mse,"[115.579254, 115.579346, 115.578995, 115.578995, 115.57932, 115.57932, 115.579315, 115.579315]",0.22717932118830042
7,64,50,16,relu,rmsprop,huber_loss,"[115.55973, 115.55974, 115.55963, 115.55964, 115.559746, 115.559746, 115.559746, 115.559746]",0.22726755487092337
7,64,50,16,tanh,adam,mse,"[116.66304, 116.664085, 116.650566, 116.65365, 116.66767, 116.66766, 116.667656, 116.66766]",0.22228341736405918
7,64,50,16,tanh,adam,huber_loss,"[116.72354, 116.72495, 116.708206, 116.71192, 116.72937, 116.72936, 116.72934, 116.729355]",0.22201103041470208
7,64,50,16,tanh,rmsprop,mse,"[115.58115, 115.58122, 115.580315, 115.580475, 115.58131, 115.58131, 115.58131, 115.58131]",0.22717131418885309
7,64,50,16,tanh,rmsprop,huber_loss,"[115.57788, 115.57786, 115.57792, 115.57792, 115.577866, 115.577866, 115.577866, 115.577866]",0.22718533429070928
7,64,50,32,relu,adam,mse,"[109.33526, 109.33603, 109.325615, 109.32501, 109.32812, 109.32812, 109.32811, 109.32811]",0.26806917065164876
7,64,50,32,relu,adam,huber_loss,"[111.439224, 111.43942, 111.43596, 111.43603, 111.43777, 111.43777, 111.43777, 111.43777]",0.2539520902774347
7,64,50,32,relu,rmsprop,mse,"[115.57624, 115.57629, 115.5761, 115.57611, 115.57627, 115.57627, 115.57627, 115.57627]",0.22719287075920577
7,64,50,32,relu,rmsprop,huber_loss,"[115.57036, 115.57039, 115.57022, 115.57024, 115.57039, 115.57039, 115.57039, 115.57039]",0.22721948462505628
7,64,50,32,tanh,adam,mse,"[116.56279, 116.563675, 116.55272, 116.55512, 116.56635, 116.56635, 116.56634, 116.566345]",0.22273593184600932
7,64,50,32,tanh,adam,huber_loss,"[117.095436, 117.09651, 117.08171, 117.08546, 117.101585, 117.10158, 117.101555, 117.10158]",0.22032611494070137
7,64,50,32,tanh,rmsprop,mse,"[115.58047, 115.58051, 115.5798, 115.579956, 115.580605, 115.580605, 115.580605, 115.580605]",0.22717420998465887
7,64,50,32,tanh,rmsprop,huber_loss,"[115.577324, 115.577324, 115.57751, 115.57746, 115.577286, 115.577286, 115.577286, 115.577286]",0.22718770277563843
3,32,30,16,relu,adam,mse,"[87.21031, 87.840324, 87.295586, 86.10523, 85.24513, 84.28187, 84.23919, 84.12535]",0.427256493974016
3,32,30,16,relu,adam,huber_loss,"[96.51394, 97.13886, 96.76873, 95.90871, 95.45923, 95.00906, 94.99208, 94.92321]",0.3592850048421268
3,32,30,16,relu,rmsprop,mse,"[104.34978, 105.07208, 104.80921, 104.10802, 103.94615, 103.8728, 103.87515, 103.82535]",0.3026085652579277
3,32,30,16,relu,rmsprop,huber_loss,"[92.78121, 92.985374, 92.804245, 92.42868, 92.19512, 91.95372, 91.94848, 91.93495]",0.382002586291305
3,32,30,16,tanh,adam,mse,"[127.872086, 131.01834, 131.50491, 131.4412, 134.45724, 139.09647, 139.99443, 140.62083]",0.17057103793739783
3,32,30,16,tanh,adam,huber_loss,"[128.98245, 132.00874, 132.5718, 132.7063, 135.81877, 140.47787, 141.37343, 142.05711]",0.16980276493011723
3,32,30,16,tanh,rmsprop,mse,"[118.94533, 120.44184, 120.4455, 119.98965, 120.82872, 122.160194, 122.317955, 122.36995]",0.20478824622499775
3,32,30,16,tanh,rmsprop,huber_loss,"[119.147285, 120.6658, 120.68956, 120.28414, 121.198845, 122.59093, 122.76672, 122.83932]",0.20344110838476528
3,32,30,32,relu,adam,mse,"[93.154945, 94.02319, 93.44838, 92.12189, 91.318665, 90.46412, 90.41906, 90.265045]",0.3863108348014297
3,32,30,32,relu,adam,huber_loss,"[98.97352, 100.03221, 99.52647, 98.27199, 97.71599, 97.18962, 97.169975, 97.02025]",0.34348956052819224
3,32,30,32,relu,rmsprop,mse,"[85.57733, 85.81509, 85.53914, 84.98386, 84.56556, 84.10516, 84.0929, 84.06712]",0.4327794050129863
3,32,30,32,relu,rmsprop,huber_loss,"[106.68086, 107.27407, 107.08581, 106.576065, 106.52477, 106.56716, 106.5725, 106.545975]",0.2856818310581299
3,32,30,32,tanh,adam,mse,"[133.50461, 136.50813, 137.34894, 137.99501, 141.67667, 147.02464, 148.04056, 148.94237]",0.18717182957966014
3,32,30,32,tanh,adam,huber_loss,"[130.71829, 133.4574, 134.05377, 134.33954, 137.34734, 141.78061, 142.5508, 143.17351]",0.1703098930138491
3,32,30,32,tanh,rmsprop,mse,"[120.22695, 122.31517, 122.37689, 121.842, 123.150635, 125.213326, 125.535225, 125.6673]",0.19540515398919187
3,32,30,32,tanh,rmsprop,huber_loss,"[118.041336, 119.12228, 119.105415, 118.7492, 119.31637, 120.207375, 120.28843, 120.31197]",0.21109863056218953
3,32,50,16,relu,adam,mse,"[118.20705, 120.5552, 120.59365, 119.8501, 121.15521, 123.31443, 123.73671, 123.88532]",0.20409423834714321
3,32,50,16,relu,adam,huber_loss,"[124.83062, 126.73593, 126.97559, 126.843704, 128.50659, 130.99756, 131.35484, 131.59702]",0.1779200463636115
3,32,50,16,relu,rmsprop,mse,"[118.5954, 119.92993, 119.9246, 119.50887, 120.24018, 121.39293, 121.51796, 121.558044]",0.20724369440376897
3,32,50,16,relu,rmsprop,huber_loss,"[118.17508, 119.37449, 119.36554, 118.96419, 119.58753, 120.585785, 120.68565, 120.713234]",0.20994324588024452
3,32,50,16,tanh,adam,mse,"[121.583984, 123.9936, 124.131226, 123.662476, 125.374084, 128.00377, 128.46596, 128.7007]",0.18658358095061817
3,32,50,16,tanh,adam,huber_loss,"[117.92, 119.38836, 119.357765, 118.852806, 119.609604, 120.83228, 120.97773, 121.01509]",0.2099820531671629
3,32,50,16,tanh,rmsprop,mse,"[119.25951, 120.88705, 120.90897, 120.44136, 121.387314, 122.878654, 123.07079, 123.14095]",0.20253755252359548
3,32,50,16,tanh,rmsprop,huber_loss,"[118.132675, 119.24871, 119.232994, 118.87212, 119.46438, 120.39096, 120.47758, 120.50361]",0.21048742435994114
3,32,50,32,relu,adam,mse,"[127.321495, 129.41696, 129.79597, 129.84947, 131.90344, 134.97256, 135.43904, 135.79716]",0.17173851024327633
3,32,50,32,relu,adam,huber_loss,"[127.945816, 129.88986, 130.23827, 130.25447, 132.16037, 135.05309, 135.4501, 135.74648]",0.170178628294984
3,32,50,32,relu,rmsprop,mse,"[118.47507, 119.81156, 119.79669, 119.35179, 120.0562, 121.20396, 121.3263, 121.35959]",0.20792869288282045
3,32,50,32,relu,rmsprop,huber_loss,"[111.60999, 112.69605, 112.51769, 111.86503, 112.08137, 112.5431, 112.59517, 112.565216]",0.24791583596600894
3,32,50,32,tanh,adam,mse,"[120.77226, 123.119286, 123.22179, 122.72615, 124.34529, 126.81876, 127.25936, 127.477776]",0.19094351977101753
3,32,50,32,tanh,adam,huber_loss,"[120.348526, 122.308655, 122.35995, 121.84193, 123.059746, 124.99829, 125.2777, 125.387184]",0.1955733538587739
3,32,50,32,tanh,rmsprop,mse,"[119.38404, 120.9899, 121.01901, 120.602425, 121.580605, 123.07142, 123.26586, 123.34725]",0.20186239112428578
3,32,50,32,tanh,rmsprop,huber_loss,"[119.38273, 120.98241, 121.01219, 120.59621, 121.563995, 123.040726, 123.232124, 123.31133]",0.20191489534739676
3,50,30,16,relu,adam,mse,"[96.73349, 97.76236, 97.24849, 95.94979, 95.289764, 94.611694, 94.58843, 94.43674]",0.3597841867785069
3,50,30,16,relu,adam,huber_loss,"[132.90201, 135.76382, 136.41179, 136.62218, 139.85223, 144.97614, 145.8226, 146.49493]",0.17903694075437215
3,50,30,16,relu,rmsprop,mse,"[114.36926, 115.35251, 115.25832, 114.766975, 115.0786, 115.656395, 115.70808, 115.699905]",0.22933605992642775
3,50,30,16,relu,rmsprop,huber_loss,"[115.69003, 116.39115, 116.34245, 116.04671, 116.336784, 116.81013, 116.84073, 116.84363]",0.22395663634343327
3,50,30,16,tanh,adam,mse,"[111.30264, 112.98573, 112.70988, 111.69188, 112.01958, 112.73217, 112.85636, 112.78295]",0.24729934015614802
3,50,30,16,tanh,adam,huber_loss,"[112.839836, 114.54858, 114.32137, 113.408676, 113.90077, 114.81137, 114.9599, 114.92109]",0.23477991914261798
3,50,30,16,tanh,rmsprop,mse,"[119.50497, 121.209694, 121.24121, 120.78396, 121.81727, 123.41813, 123.63462, 123.72158]",0.20085098003474772
3,50,30,16,tanh,rmsprop,huber_loss,"[118.37387, 119.56909, 119.559425, 119.19304, 119.85267, 120.87189, 120.97407, 121.00852]",0.20890124211700184
3,50,30,32,relu,adam,mse,"[129.60876, 132.42715, 132.94525, 132.97244, 135.85031, 140.36345, 141.1484, 141.73134]",0.16804224740780566
3,50,30,32,relu,adam,huber_loss,"[131.82936, 134.88399, 135.63008, 136.04591, 139.62033, 145.02771, 146.0975, 147.01726]",0.18086605433958863
3,50,30,32,relu,rmsprop,mse,"[117.568, 119.18602, 119.14522, 118.55539, 119.35317, 120.66943, 120.84235, 120.87838]",0.2110933312653406
3,50,30,32,relu,rmsprop,huber_loss,"[110.03729, 110.84972, 110.684586, 110.13274, 110.219864, 110.471794, 110.495865, 110.47017]",0.26074685455602264
3,50,30,32,tanh,adam,mse,"[111.10448, 112.92061, 112.60628, 111.49679, 111.84875, 112.60723, 112.749306, 112.65988]",0.24820287453690454
3,50,30,32,tanh,adam,huber_loss,"[111.62253, 113.35289, 113.0756, 112.05637, 112.432915, 113.209274, 113.3443, 113.274536]",0.24447758112756662
3,50,30,32,tanh,rmsprop,mse,"[119.04458, 120.57473, 120.587006, 120.138535, 121.01537, 122.39517, 122.56442, 122.62472]",0.2040678611631293
3,50,30,32,tanh,rmsprop,huber_loss,"[119.205, 120.69304, 120.728226, 120.362564, 121.28252, 122.65423, 122.82888, 122.90818]",0.20317510491584231
3,50,50,16,relu,adam,mse,"[111.990616, 113.01004, 112.8481, 112.248085, 112.473785, 112.93296, 112.98058, 112.95669]",0.24541189185819007
3,50,50,16,relu,adam,huber_loss,"[112.708534, 114.13379, 113.96112, 113.167366, 113.51802, 114.23626, 114.33749, 114.30329]",0.23774791175763932
3,50,50,16,relu,rmsprop,mse,"[118.393036, 119.72373, 119.70224, 119.24838, 119.93655, 121.05972, 121.17771, 121.20697]",0.20840883446086894
3,50,50,16,relu,rmsprop,huber_loss,"[117.10505, 117.83931, 117.80757, 117.52143, 117.85397, 118.40275, 118.43628, 118.44104]",0.21721643850842648
3,50,50,16,tanh,adam,mse,"[122.823875, 125.35711, 125.57358, 125.20725, 127.156006, 130.11516, 130.65407, 130.96445]",0.18272114472572365
3,50,50,16,tanh,adam,huber_loss,"[124.205, 126.48237, 126.72854, 126.49401, 128.35822, 131.1589, 131.60884, 131.88718]",0.17930188041531828
3,50,50,16,tanh,rmsprop,mse,"[119.1828, 120.7939, 120.80941, 120.33353, 121.25786, 122.7252, 122.911095, 122.976036]",0.20304071693177334
3,50,50,16,tanh,rmsprop,huber_loss,"[119.333885, 120.88936, 120.92239, 120.54222, 121.516266, 122.96845, 123.158615, 123.24491]",0.20222398218610732
3,50,50,32,relu,adam,mse,"[112.50734, 113.73564, 113.556404, 112.859406, 113.15873, 113.754745, 113.82638, 113.79621]",0.2404932715945337
3,50,50,32,relu,adam,huber_loss,"[112.87341, 114.644394, 114.440994, 113.47552, 113.949524, 114.89336, 115.0553, 115.01102]",0.23424889991149
3,50,50,32,relu,rmsprop,mse,"[118.08257, 119.29572, 119.26447, 118.826515, 119.42515, 120.41432, 120.508255, 120.527275]",0.21051215754491504
3,50,50,32,relu,rmsprop,huber_loss,"[117.493805, 118.37933, 118.354996, 118.03879, 118.47099, 119.16456, 119.217224, 119.229576]",0.21463942081732099
3,50,50,32,tanh,adam,mse,"[123.07997, 125.40642, 125.62029, 125.30374, 127.10935, 129.8415, 130.30286, 130.57324]",0.18209397997880183
3,50,50,32,tanh,adam,huber_loss,"[124.03924, 126.240585, 126.48152, 126.26467, 128.07475, 130.76979, 131.19836, 131.4678]",0.1797279739333607
3,50,50,32,tanh,rmsprop,mse,"[119.91411, 121.80509, 121.85377, 121.367966, 122.5446, 124.37316, 124.64004, 124.75105]",0.19789274294435938
3,50,50,32,tanh,rmsprop,huber_loss,"[118.565216, 119.86822, 119.85795, 119.453125, 120.17312, 121.29853, 121.4176, 121.455925]",0.2075305561694273
3,64,30,16,relu,adam,mse,"[135.54425, 138.04584, 138.65361, 139.00804, 142.09163, 146.85905, 147.52913, 148.08989]",0.18390085582077514
3,64,30,16,relu,adam,huber_loss,"[90.34142, 91.03557, 90.57649, 89.49368, 88.76631, 87.94035, 87.91541, 87.8185]",0.40395386653240717
3,64,30,16,relu,rmsprop,mse,"[118.6204, 120.05508, 120.053055, 119.599106, 120.38125, 121.632065, 121.77701, 121.82202]",0.20666725444517767
3,64,30,16,relu,rmsprop,huber_loss,"[117.93328, 119.030624, 119.00854, 118.642136, 119.21277, 120.11155, 120.19453, 120.217636]",0.211553177752631
3,64,30,16,tanh,adam,mse,"[109.413376, 110.89411, 110.55185, 109.52083, 109.66748, 110.09995, 110.17278, 110.07698]",0.263264237919833
3,64,30,16,tanh,adam,huber_loss,"[111.29741, 113.17577, 112.84868, 111.72358, 112.1265, 112.9477, 113.10307, 113.0146]",0.24626121888743957
3,64,30,16,tanh,rmsprop,mse,"[119.75799, 121.516495, 121.56786, 121.15052, 122.27579, 123.972725, 124.215454, 124.3273]",0.19912537012798745
3,64,30,16,tanh,rmsprop,huber_loss,"[119.101395, 120.586754, 120.605675, 120.20785, 121.10027, 122.455925, 122.62312, 122.69184]",0.203836751946531
3,64,30,32,relu,adam,mse,"[136.38055, 140.14499, 141.19131, 142.0112, 147.04958, 154.82422, 156.49992, 158.03654]",0.21421608743434822
3,64,30,32,relu,adam,huber_loss,"[105.94388, 107.564415, 107.12935, 105.78771, 105.627945, 105.70191, 105.76431, 105.59812]",0.2899540215456479
3,64,30,32,relu,rmsprop,mse,"[118.151726, 119.336945, 119.323204, 118.91446, 119.53049, 120.52434, 120.62161, 120.64755]",0.21015375925453217
3,64,30,32,relu,rmsprop,huber_loss,"[115.34638, 116.106834, 116.04463, 115.71047, 116.00958, 116.50536, 116.5394, 116.54048]",0.22538366465884488
3,64,30,32,tanh,adam,mse,"[109.776505, 111.50056, 111.15492, 109.99778, 110.19782, 110.75193, 110.86298, 110.75113]",0.2593325549996863
3,64,30,32,tanh,adam,huber_loss,"[110.08784, 111.83347, 111.489334, 110.3419, 110.57983, 111.181915, 111.29909, 111.1912]",0.2567562449580928
3,64,30,32,tanh,rmsprop,mse,"[119.97347, 121.86921, 121.9284, 121.4743, 122.6906, 124.54891, 124.82812, 124.95459]",0.19741743882297352
3,64,30,32,tanh,rmsprop,huber_loss,"[118.94797, 120.35051, 120.365364, 119.99262, 120.834335, 122.10087, 122.25149, 122.31453]",0.20495448646458198
3,64,50,16,relu,adam,mse,"[116.008705, 117.82392, 117.742935, 116.95029, 117.70224, 119.034966, 119.24195, 119.256905]",0.21806766290943558
3,64,50,16,relu,adam,huber_loss,"[114.89354, 116.72916, 116.611885, 115.71147, 116.34297, 117.54711, 117.74174, 117.72677]",0.22369783911519311
3,64,50,16,relu,rmsprop,mse,"[118.75652, 120.16237, 120.16602, 119.73797, 120.52314, 121.7641, 121.90635, 121.954575]",0.2060861742681831
3,64,50,16,relu,rmsprop,huber_loss,"[117.75933, 118.78787, 118.76293, 118.395226, 118.91192, 119.74031, 119.81122, 119.82838]",0.21276478627908096
3,64,50,16,tanh,adam,mse,"[118.66001, 120.52233, 120.524666, 119.99115, 121.08795, 122.779274, 123.03691, 123.13573]",0.20417919743404772
3,64,50,16,tanh,adam,huber_loss,"[118.97405, 121.00895, 121.03426, 120.501495, 121.75318, 123.65691, 123.97405, 124.10995]",0.20161857185503745
3,64,50,16,tanh,rmsprop,mse,"[120.04893, 121.95071, 122.01344, 121.56342, 122.78344, 124.64646, 124.924934, 125.051254]",0.19701973019655294
3,64,50,16,tanh,rmsprop,huber_loss,"[118.370224, 119.594734, 119.58713, 119.205185, 119.874794, 120.91923, 121.026146, 121.06123]",0.2088001526583953
3,64,50,32,relu,adam,mse,"[112.76974, 113.921844, 113.77828, 113.12638, 113.41157, 113.989876, 114.05594, 114.03246]",0.2389102560151823
3,64,50,32,relu,adam,huber_loss,"[112.34157, 113.94062, 113.73638, 112.82575, 113.219376, 114.00674, 114.133156, 114.08719]",0.23945516714236567
3,64,50,32,relu,rmsprop,mse,"[118.33329, 119.57029, 119.560036, 119.160324, 119.82058, 120.868225, 120.97501, 121.00715]",0.20898253919917373
3,64,50,32,relu,rmsprop,huber_loss,"[118.07907, 119.19877, 119.176636, 118.80193, 119.38566, 120.305, 120.39041, 120.41318]",0.2107882450162317
3,64,50,32,tanh,adam,mse,"[118.95815, 121.05663, 121.07936, 120.52296, 121.810616, 123.77791, 124.11323, 124.2548]",0.20140609696751727
3,64,50,32,tanh,adam,huber_loss,"[118.889275, 120.70955, 120.71665, 120.173256, 121.21674, 122.870056, 123.108215, 123.191444]",0.20342022521787917
3,64,50,32,tanh,rmsprop,mse,"[119.987526, 121.86385, 121.92316, 121.4822, 122.69491, 124.53577, 124.81041, 124.93694]",0.19741533187810845
3,64,50,32,tanh,rmsprop,huber_loss,"[118.3895, 119.597275, 119.589226, 119.22657, 119.90538, 120.94329, 121.04978, 121.08758]",0.20872286659411635
5,32,30,16,relu,adam,mse,"[82.7575, 82.798515, 82.78731, 82.73776, 82.69637, 82.63547, 82.6355, 82.635345]",0.44634317153398023
5,32,30,16,relu,adam,huber_loss,"[92.7982, 92.88538, 92.86665, 92.77809, 92.72456, 92.65377, 92.653984, 92.653465]",0.3791418723841439
5,32,30,16,relu,rmsprop,mse,"[83.723045, 83.73871, 83.732704, 83.71139, 83.69376, 83.67047, 83.67047, 83.67043]",0.4396694298148116
5,32,30,16,relu,rmsprop,huber_loss,"[88.42959, 88.43433, 88.43413, 88.42936, 88.425644, 88.41972, 88.41973, 88.41972]",0.40801222544072047
5,32,30,16,tanh,adam,mse,"[123.78131, 124.57563, 124.59227, 124.27818, 124.69202, 125.55795, 125.594894, 125.59759]",0.18631135735438084
5,32,30,16,tanh,adam,huber_loss,"[118.743835, 119.29486, 119.28709, 119.01751, 119.204025, 119.63531, 119.6516, 119.649635]",0.21074470546560334
5,32,30,16,tanh,rmsprop,mse,"[115.38747, 115.55291, 115.54527, 115.45402, 115.49188, 115.58788, 115.58927, 115.58889]",0.22751047095843527
5,32,30,16,tanh,rmsprop,huber_loss,"[115.279526, 115.384766, 115.378746, 115.32129, 115.3464, 115.40698, 115.40753, 115.40737]",0.22819465023657245
5,32,30,32,relu,adam,mse,"[81.93111, 82.041824, 82.00482, 81.859146, 81.73193, 81.55434, 81.55448, 81.553085]",0.4527216476933777
5,32,30,32,relu,adam,huber_loss,"[96.33341, 96.75287, 96.671036, 96.27566, 96.07529, 95.832855, 95.83842, 95.82779]",0.3563081518906501
5,32,30,32,relu,rmsprop,mse,"[94.388954, 94.43691, 94.4248, 94.3756, 94.347015, 94.311745, 94.3118, 94.311615]",0.36830873549457394
5,32,30,32,relu,rmsprop,huber_loss,"[98.05404, 98.073265, 98.0711, 98.05469, 98.04626, 98.03658, 98.0366, 98.036575]",0.34358521115334795
5,32,30,32,tanh,adam,mse,"[116.936195, 117.475044, 117.461845, 117.17732, 117.32503, 117.69218, 117.70756, 117.70452]",0.21914088701346368
5,32,30,32,tanh,adam,huber_loss,"[116.75517, 117.169014, 117.15528, 116.93803, 117.052765, 117.32919, 117.338165, 117.33631]",0.22041067536212072
5,32,30,32,tanh,rmsprop,mse,"[115.1584, 115.201935, 115.19979, 115.17575, 115.185165, 115.20955, 115.20964, 115.20961]",0.2289438917018985
5,32,30,32,tanh,rmsprop,huber_loss,"[115.23031, 115.31427, 115.3102, 115.26387, 115.28225, 115.32967, 115.33004, 115.32993]",0.2284885725818068
5,32,50,16,relu,adam,mse,"[116.91709, 117.38692, 117.377464, 117.128876, 117.259636, 117.58174, 117.59373, 117.59159]",0.21946090339969393
5,32,50,16,relu,adam,huber_loss,"[127.21946, 128.10655, 128.14824, 127.87317, 128.47548, 129.6638, 129.7158, 129.72838]",0.1720912700801535
5,32,50,16,relu,rmsprop,mse,"[114.8251, 114.86009, 114.85783, 114.838455, 114.8464, 114.8653, 114.865364, 114.86534]",0.23107694060656636
